text,source,date,label
بمناسبة اليوم العالمي للتبرع بالدم الموافق لـ 14 جوان، عمال اتصالات الجزائر في مبادرة تضامنية و انسانية للتبرع بالدم من تنظيم المؤسسة بالتعاون مع الوكالة الوطنية للدم ANS,tiktok,2025-06-14T17:05:15.000Z,1
عيد الأضحى هو عيد القرب و التضحية، و بمناسبة هذا العيد المبارك، نتقدّم بأحرّ التهاني وأطيب الأماني إلى الأمة الإسلامية جمعاء، سائلين المولى عزّ وجل أن يتقبّل طاعاتكم ويعيده علينا وعليكم بالخير واليُمن والبركات عيدكم مبارك,tiktok,2025-06-05T20:08:03.000Z,3
سمعتوا بمركز المهارات Skills Center لاتصالات الجزائر بولاية عنابة ؟ أرواحوا معنا ليوم نكتشفوا فضاءاته المميزة و الإبداعية لي يوفرهالكم مجانا حتى تطوروا من مهاراتكم و تكونوا جزء من بناء المستقبل الرقمي لبلادنا,tiktok,2025-06-03T14:57:30.000Z,3
ما تحتاجش تروح للوكالة التجارية تطبيق My idoom يسهلها عليك كامل خدماتك صارت بين يديك و بكل بساطة إكتشف كل الخدمات المتاحة عبر التطبيق من خلال موقعنا الإلكتروني https www algerietelecom dz ar particuliers my idoom prod188اتصالات الجزائر,tiktok,2025-05-26T17:36:49.000Z,3
أمي أنت ربيع الدنيا و ضحكة الأيام، أنت الحب الذي لا يموت بمناسبة عيد الأمهات، نوجه أسمى عبارات التقدير و الإمتنان لكل الأمهات اللواتي صنعن الفرق بتضحياتهم اليوم هو عيدكم كل عام وقلوبكم عامرة بالفرح، وكل لحظة من حياتكم محاطة بالحب والاحترام عيد أم سعيد لكل الأمهات في الجزائر,tiktok,2025-05-25T09:07:43.000Z,3
مازلنا مواصلين رحلتنا لتوسيع خدمة الألياف البصرية FTTH عبر كامل الوطن واليوم من ولاية الوادي، نعلن بكل فخر بلوغ عدد المشتركين في هذه الخدمة 2 1 مليون زبون تستمر جهودنا لتوفير أنترنت عالي التدفق لكل الجزائريين، وفي كل ولايات الوطن,tiktok,2025-05-24T20:00:20.000Z,1
عرض week end boost هو لي يهنيك و يمنحلك الفرصة للاستمتاع بتدفقات عالية تصل حتى 1 2 جيغا غيير من دارك و بلا ما تبدل اشتراكك التفعيل متاح لكل مشترك في Idoom Fibre بتدفق 60 ميغا فما فوق و يكون من يوم الجمعة 00 01 حتى يوم السبت 23 59 كل المعلومات على موقعنا الإلكتروني https www algerietelecom dz ar particuliers week end boost prod227,tiktok,2025-05-22T18:35:20.000Z,1
اشتركوا الآن في العرض الترويجي لـ Idoom Fibre و استمتعوا بشهر انترنت مجاني بتدفق 1000ميغا و العديد من المزايا المزيد على موقعنا https www algerietelecom dz ar page nouvelle promotion idoom fibre algerie telecom souscription a 1 000 da et debit de 1 000 mbps p292,tiktok,2025-05-16T11:44:34.000Z,3
فرصة استثنائية للإشتراك في انترنت الألياف البصرية و عيش حياة رقمية أسرع مع عروض Idoom Fibre شهر انترنت مجاني بتدفق 1000 ميغا مودم فايبر مهدى و بدون دفع تكاليف الربط فرصة لا تعوض لكل المشتركيين الجدد في عرض 30 ميغا او اكثر جميع المعلومات على موقعنا https www algerietelecom dz ar page nouvelle promotion idoom fibre algerie telecom souscription a 1 000 da et debit de 1 000 mbps p292,tiktok,2025-05-14T09:05:27.000Z,1
2 مليون أسرة جزائرية موصولة بالألياف البصرية حتى المنزل ، هذا الرقم ما هو إلا خطوة جديدة في مسيرة طموحة، رحلتنا لا تتوقف,tiktok,2025-05-10T14:58:11.000Z,1
ضمن فعاليات احتفالية الـ 2 مليون مشترك في أنترنت الألياف البصرية التي تزامنت مع الذكرى 22 من تأسيس اتصالات الجزائر ، كان من دواعي سرورنا الإعلان عن تقنية الـ WiFi 7 كإطلاق أولي بفندق الأوراسي هذه التقنية من شأنها توفير سرعات عالية و ثبات عالي في الخدمة مما يضمن توفير تجربة أنترنت أفضل هذه الخطوة تعكس التزامنا المستمر بتقديم أفضل الخدمات بصفة متواصلة لزبائننا الكرام من أجل مواكبة تطلعاتهم و استخداماتهم,tiktok,2025-05-04T18:54:28.000Z,1
نعود إليكم بلحظات مميزة من حفل التكريم الرمزي لـ الزبون رقم 2 مليون، بمناسبة تجاوز عتبة 2 مليون أسرة جزائرية موصولة بخدمة أنترنت الألياف البصرية حتى المنزل تقديرًا لثقته، تم منحه اشتراكا مجانيا لمدة 3 سنوات في عرض Idoom Fibre بتدفق 1 2 جيغا خطوة جديدة نعتز بها و ثقة نواصل بناءها مع زبائننا الكرام,tiktok,2025-05-03T20:54:25.000Z,1
في كل مكان مازلنا نوصلوا الفرحة ونكبروا من عائلة Idoom Fibre نعلن اليوم بكل فخر واعتزاز عن بلوغ رقم 2 مليون مشترك في خدمة هذا الرقم يؤكد التزامنا الدائم بتقديم خدمة أنترنت عالية الجودة لزبائننا الكرام عبر مختلف مناطق التراب الوطني التزامنا مستمر و طموحنا أكبر و الرحلة مازلها مستمرة نحو الأفضل,tiktok,2025-04-29T20:38:30.000Z,1
22 سنة من التعاون، من الأحلام، من التطور والإبتكار 22 سنة خلاتنا نتقربو منكم أكثر وأكثر 22 سنة كتبنا فيها معكم قصة نجاح و ثقة و في عامنا الـ22، نحتفل بإنجاز جديد أكثر من 2 مليون أسرة جزائرية موصولة بأنترنت الألياف البصرية حتى المنزل رحلتنا مستمرة بفضلكم ومعكم، نحو المزيد من الإنجازات,tiktok,2025-04-29T19:47:39.000Z,3
في إطار استراتيجيتها لدعم الكفاءات وتعزيز الابتكار، قامت إتصالات الجزائر بافتتاح ثاني مركز مهارات Skills Center لها على مستوى ولاية عنابة بعد أول مركز بولاية سطيف لحظات مميزة، وحماس كبير رافق الافتتاح اكتشفوا الأجواء الكاملة في هذا الفيديو,tiktok,2025-04-20T09:31:33.000Z,1
نقاشات، أفكار، وشراكات كلها اجتمعت لتُجسد رؤية طموحة نحو جزائر متصلة، ذكية، ومبتكرة في هذا الفيديو، نعود معكم إلى أجواء فعالية Connected Algeria الهادف إلى بناء مستقبل رقمي للجزائر على مدار يومين، شهد الحدث انطلاقة قوية، حوارات تقنية ملهمة، جلسات نقاش بناءة، وورشات عمل تطبيقية خلقت مساحة رائعة لتبادل الخبرات والتعاون بين مختلف الفاعلين في القطاع شاهدوا الفيديو واكتشفوا أبرز المحطات التي صنعت هذا الحدث الفريد,tiktok,2025-04-13T16:13:06.000Z,1
في كل محطة، كانت قافلة Idoom الخير تنشر المحبة، تعزز التضامن، وترسم البسمة على وجوه المحتاجين و عابري السبيل بمناسبة عيد الفطر ناس الخير يتمنّون لكم عيدًا سعيدا، كل عام وأنتم بخير و صحة و عافية,tiktok,2025-03-31T08:11:12.000Z,3
Pour TikTok voici quelques hashtags adapt s pour promouvoir votre restaurant m diterran en Apger,tiktok,2024-09-02T22:04:21.000Z,3
Fregola aux de mer chic chic restaurant et pas ailleurs,tiktok,2024-08-29T16:53:51.000Z,3
Diffusion du combat mardi 21h30 au chic chic restaurant khelif,tiktok,2024-08-04T14:21:04.000Z,3
Tiramisus au Nutela,tiktok,2024-05-27T09:54:01.000Z,3
RB Officiel,tiktok,2024-02-05T22:53:34.000Z,3
معرض الكسكس الجزائري,tiktok,2025-04-12T18:33:18.000Z,3
عيدكم مبارك كل عام وانتم بألف خير,tiktok,2025-03-31T17:12:44.000Z,3
قريوش حلوة تقليدية جزائرية اصيلة تونس الجزائر,tiktok,2025-03-26T15:15:01.000Z,3
المقروط الجزائري الاصيل تونس الجزائر,tiktok,2025-03-23T19:57:46.000Z,3
شاربات الحضنة,tiktok,2025-03-16T15:45:53.000Z,3
15 مليون حكاية تجمعنا بحضور السيد سيد علي زروقي، وزير البريد والاتصالات، وضيوفنا الكرام، عشنا لحظة استثنائية مليئة بالأحاسيس والامتنان لكل من ساهم من قريب أو بعيد في تحقيق هذا النجاح والقادم أجمل,tiktok,2025-10-22T18:00:00.000Z,1
Ensemble nous en parlons Ensemble nous agissons Le d pistage est un r flexe de force et d espoir معًا نتحدث معًا نتحرك الفحص هو علامة على القوة والأمل,tiktok,2025-10-21T14:00:00.000Z,3
Quelle fiert de c l brer notre incroyable communaut Une soir e pleine d motions et de gratitude avec la remise de cadeaux nos fid les clients par le Ministre de la Poste et des T l communications notre Directeur G n ral et notre Chief Marketing Officer 15 millions d histoires nous rassemblent Merci tous d en faire partie,tiktok,2025-10-17T14:13:38.000Z,3
15 مليون ماشي رقم برك 15 مليون حكاية، وصوت، وأحلام متّصلة ببعضها شكرًا لكل واحد فيكم، راكم تكتبوا الحكاية معانا Nemour Irban RB Officiel,tiktok,2025-10-16T18:24:41.000Z,3
هويتك مسؤوليتك، اِحمها واِحم نفسك,tiktok,2025-10-10T09:00:00.000Z,3
أربح قسيمة شراء تاع 000 50 دج وهذا بالمشاركة في مسابقة 100Seconds المزيد من المعلومات على https ore do quizooredoo ar,tiktok,2025-10-01T14:00:00.000Z,3
هنيئًا للمتأهّلين الـ 15 اللّي شاركوا في مسابقة الإبداع السينماتوغرافي 5 جويلية,tiktok,2025-10-01T09:21:21.000Z,3
لضمان حماية قصوى لبياناتكم، قوموا بإنشاء وتغيير كلمات المرور الخاصة بكل حساباتكم بشكل دوري، وذلك بجعلها تتكوّن من حروف وأرقام ورموز,tiktok,2025-09-26T09:00:00.000Z,3
Ooredoo تتمنّى دخول جامعي موفّق لجميع الطلبة,tiktok,2025-09-22T11:00:00.000Z,3
تتمنى Ooredoo لجميع التلاميذ دخول مدرسي موفق,tiktok,2025-09-21T09:00:16.000Z,3
شاركوا في المسابقة واربحوا تذاكر ليوم كامل من المتعة والراحة في شاطئ NH BEACH AZ HOTEL باش تدخلوا السحب وتزيدوا فرصكم تابعوا صفحة أوريدو الجزائر جاوبوا على السؤال عدة تذاكر بانتظاركم الفرصة بين يديكم ما تضيعوهاش,tiktok,2025-09-17T09:12:24.000Z,3
فقدان أو سرقة شريحة SIM مسألة هامة لا يجب الاستخفاف بها، لما قد يترتب عنها من مخاطر على خصوصيتكم لحماية أنفسكم وحماية هويتكم، بإمكانكم استرجاع شريحتكم Ooredoo بكل سهولة عبر اتباع الخطوات الموضحة في الفيديو,tiktok,2025-09-12T09:00:00.000Z,3
شبكتنا ترافق أولادنا وين ما كانوا لأنو على قد ما بلادنا كبيرة، Ooredoo تغطّيها المزيد من المعلومات على https www ooredoo dz ar Notre r seau accompagne nos enfants o qu ils soient Parce qu aussi vaste que soit notre pays Ooredoo le couvre Plus d informations sur https www ooredoo dz fr,tiktok,2025-09-04T17:00:00.000Z,3
ممثلين، مخرجين، ومؤلفي سيناريو جمعهم حب السينما والإبداع عشنا معاهم أجواء من الإبداع والبهجة ورحلة قصيرة في عالم الفن، عيشوا معانا نتوما تاني لحظات ممتعة مع أعضاء لجنة التحكيم الخاصة بمسابقة 5 جويلية,tiktok,2025-08-30T09:00:00.000Z,3
